3.49,110.965
3.5,112.587
3.51,114.383
3.52,115.914
3.53,117.567
3.54,119.262
3.55,120.882
3.56,122.645
3.57,124.45
3.58,126.163
3.59,128.058
3.6,129.751
3.61,131.426
3.62,133.121
3.63,134.773
3.64,136.252
3.65,137.892
3.66,139.359
3.67,140.752
3.68,142.121
3.69,143.62
3.7,144.997
3.71,146.32
3.72,147.535
3.73,148.729
3.74,149.923
3.75,150.952
3.76,152.109
3.77,153.368
3.78,154.438
3.79,155.603
3.8,156.806
3.81,157.918
3.82,159.104
3.83,160.12
3.84,161.124
3.85,162.196
3.86,163.17
3.87,164.087
3.88,165.007
3.89,165.813
3.9,166.867
3.91,167.769
3.92,168.679
3.93,169.482
3.94,170.408
3.95,171.253
3.96,172.028
3.97,172.873
3.98,173.716
3.99,174.437
4,175.299
4.01,176.154
4.02,176.979
4.03,177.837
4.04,178.706
4.05,179.582
4.06,180.332
4.07,180.99
4.08,181.719
4.09,182.422
4.1,183.166
4.11,183.795
4.12,184.303
4.13,184.878
4.14,185.514
4.15,186.246
4.16,186.975
4.17,187.605
4.18,188.178
4.19,188.731
4.2,189.288
4.21,189.82
4.22,190.337
4.23,190.949
4.24,191.665
4.25,192.171
4.26,192.726
4.27,193.316
4.28,193.904
4.29,194.419
4.3,194.964
4.31,195.649
4.32,196.12
4.33,196.615
4.34,197.075
4.35,197.615
4.36,198.258
4.37,198.762
4.38,199.218
4.39,199.679
4.4,200.108
4.41,200.677
4.42,201.164
4.43,201.66
4.44,202.182
4.45,202.576
4.46,203.065
4.47,203.608
4.48,204.068
4.49,204.599
4.5,205.112
4.51,205.566
4.52,206.094
4.53,206.576
4.54,206.962
4.55,207.453
4.56,208.057
4.57,208.566
4.58,209.099
4.59,209.579
4.6,210.075
4.61,210.701
4.62,211.293
4.63,211.831
4.64,212.427
4.65,212.96
4.66,213.673
4.67,214.321
4.68,214.912
4.69,215.475
4.7,216.002
4.71,216.613
4.72,217.295
4.73,217.898
4.74,218.471
4.75,218.904
4.76,219.463
4.77,219.978
4.78,220.536
4.79,221
4.8,221.46
4.81,222.036
4.82,222.561
4.83,223.155
4.84,223.669
4.85,224.156
4.86,224.499
4.87,224.969
4.88,225.44
4.89,225.986
4.9,226.44
4.91,226.963
4.92,227.451
4.93,227.825
4.94,228.257
4.95,228.669
4.96,229.122
4.97,229.569
4.98,229.924
4.99,230.293
5,230.596
5.01,230.998
5.02,231.353
5.03,231.815
5.04,232.13
5.05,232.535
5.06,232.897
5.07,233.291
5.08,233.628
5.09,233.962
5.1,234.327
5.11,234.628
5.12,235.039
5.13,235.447
5.14,235.847
5.15,236.323
5.16,236.749
5.17,237.195
5.18,237.583
5.19,237.984
5.2,238.35
5.21,238.776
5.22,239.184
5.23,239.609
5.24,239.969
5.25,240.34
5.26,240.722
5.27,241.123
5.28,241.525
5.29,241.992
5.3,242.428
5.31,243.005
5.32,243.408
5.33,243.921
5.34,244.407
5.35,244.871
5.36,245.297
5.37,245.672
5.38,246.128
5.39,246.515
5.4,246.911
5.41,247.373
5.42,247.762
5.43,248.235
5.44,248.565
5.45,248.925
5.46,249.283
5.47,249.639
5.48,250.005
5.49,250.377
5.5,250.729
5.51,251.186
5.52,251.545
5.53,251.85
5.54,252.139
5.55,252.42
5.56,252.76
5.57,253.129
5.58,253.564
5.59,253.971
5.6,254.442
5.61,254.707
5.62,255.062
5.63,255.39
5.64,255.705
5.65,256.065
5.66,256.36
5.67,256.563
5.68,256.823
5.69,256.984
5.7,257.082
5.71,257.191
5.72,257.243
5.73,257.286
5.74,257.271
5.75,257.214
5.76,257.15
5.77,256.988
5.78,256.978
5.79,256.833
5.8,256.621
5.81,256.261
5.82,256.128
5.83,255.862
5.84,255.595
5.85,255.178
5.86,254.759
5.87,254.366
5.88,253.798
5.89,253.312
5.9,252.881
5.91,252.542
5.92,252.164
5.93,251.776
5.94,251.371
5.95,250.888
5.96,250.488
5.97,250.033
5.98,249.652
5.99,249.323
6,248.925
6.01,248.546
6.02,248.152
6.03,247.8
6.04,247.293
6.05,247.107
6.06,246.841
6.07,246.539
6.08,246.33
6.09,246.128
6.1,245.842
6.11,245.624
6.12,245.42
6.13,245.175
6.14,245.16
6.15,244.902
6.16,244.695
6.17,244.429
6.18,244.26
6.19,244.057
6.2,243.857
6.21,243.705
6.22,243.551
6.23,243.367
6.24,243.163
6.25,243.04
6.26,242.946
6.27,242.826
6.28,242.723
6.29,242.658
6.3,242.619
6.31,242.601
6.32,242.635
6.33,242.57
6.34,242.663
6.35,242.665
6.36,242.643
6.37,242.524
6.38,242.5
6.39,242.476
6.4,242.473
6.41,242.446
6.42,242.421
6.43,242.434
6.44,242.431
6.45,242.42
6.46,242.43
6.47,242.405
6.48,242.368
6.49,242.366
6.5,242.354
6.51,242.356
6.52,242.37
6.53,242.363
6.54,242.398
6.55,242.405
6.56,242.448
6.57,242.584
6.58,242.614
6.59,242.666
6.6,242.694
6.61,242.751
6.62,242.735
6.63,242.79
6.64,242.794
6.65,242.856
6.66,242.858
6.67,242.927
6.68,242.908
6.69,242.96
6.7,242.938
6.71,243.012
6.72,243.012
6.73,243.034
6.74,243.029
6.75,243.043
6.76,243.06
6.77,243.075
6.78,243.11
6.79,243.131
6.8,243.175
6.81,243.184
6.82,243.178
6.83,243.208
6.84,243.196
6.85,243.206
6.86,243.219
6.87,243.237
6.88,243.24
6.89,243.249
6.9,243.255
6.91,243.268
6.92,243.241
6.93,243.304
6.94,243.313
6.95,243.323
6.96,243.386
6.97,243.456
6.98,243.501
6.99,243.55
7,243.616
7.01,243.672
7.02,243.725
7.03,243.789
7.04,243.863
7.05,243.885
7.06,243.916
7.07,243.903
7.08,243.806
7.09,243.782
7.1,243.734
7.11,243.717
7.12,243.637
7.13,243.635
7.14,243.631
7.15,243.624
7.16,243.602
7.17,243.612
7.18,243.571
7.19,243.593
7.2,243.587
7.21,243.586
7.22,243.596
7.23,243.624
7.24,243.62
7.25,243.61
7.26,243.614
7.27,243.654
7.28,243.694
7.29,243.673
7.3,243.684
7.31,243.697
7.32,243.708
7.33,243.706
7.34,243.712
7.35,243.729
7.36,243.785
7.37,243.714
7.38,243.805
7.39,243.824
7.4,243.846
7.41,243.851
7.42,243.893
7.43,243.915
7.44,243.916
7.45,243.928
7.46,243.925
7.47,243.947
7.48,243.855
7.49,244.028
7.5,244.045
7.51,244.078
7.52,244.018
7.53,244.158
7.54,244.172
7.55,244.098
7.56,244.113
7.57,244.103
7.58,244.178
7.59,244.149
7.6,244.058
7.61,244.164
7.62,244.154
7.63,244.184
7.64,244.177
7.65,244.196
7.66,244.16
7.67,244.155
7.68,244.177
7.69,244.222
7.7,244.257
7.71,244.282
7.72,244.309
7.73,244.329
7.74,244.348
7.75,244.36
7.76,244.347
7.77,244.35
7.78,244.312
7.79,244.349
7.8,244.368
7.81,244.367
7.82,244.396
7.83,244.433
7.84,244.46
7.85,244.502
7.86,244.456
7.87,244.489
7.88,244.516
7.89,244.501
7.9,244.557
7.91,244.549
7.92,244.553
7.93,244.551
7.94,244.561
7.95,244.581
7.96,244.598
7.97,244.608
7.98,244.617
7.99,244.652
8,244.657
8.01,244.614
8.02,244.592
8.03,244.656
8.04,244.648
8.05,244.634
8.06,244.646
8.07,244.672
8.08,244.705
8.09,244.755
8.1,244.744
8.11,244.751
8.12,244.733
8.13,244.732
8.14,244.756
8.15,244.748
8.16,244.74
8.17,244.744
8.18,244.754
8.19,244.729
8.2,244.739
8.21,244.816
8.22,244.818
8.23,244.831
8.24,244.817
8.25,244.807
8.26,244.814
8.27,244.805
8.28,244.804
8.29,244.856
8.3,244.852
8.31,244.873
8.32,244.867
8.33,244.907
8.34,244.918
8.35,244.976
8.36,244.968
8.37,244.976
8.38,244.991
8.39,245.002
8.4,244.996
8.41,244.991
8.42,245.006
8.43,244.993
8.44,244.992
8.45,245
8.46,244.943
8.47,245.03
8.48,245.035
8.49,245.018
8.5,245.032
8.51,245.01
8.52,244.998
8.53,244.999
8.54,244.996
8.55,245.038
8.56,245.012
8.57,244.967
8.58,244.971
8.59,244.947
8.6,244.925
8.61,244.91
8.62,244.877
8.63,244.877
8.64,244.844
8.65,244.827
8.66,244.794
8.67,244.769
8.68,244.74
8.69,244.694
8.7,244.69
8.71,244.68
8.72,244.654
8.73,244.673
8.74,244.678
8.75,244.709
8.76,244.7
8.77,244.708
8.78,244.677
8.79,244.657
8.8,244.643
8.81,244.62
8.82,244.621
8.83,244.637
8.84,244.633
8.85,244.647
8.86,244.663
8.87,244.699
8.88,244.714
8.89,244.713
8.9,244.718
8.91,244.707
8.92,244.715
8.93,244.742
8.94,244.706
8.95,244.733
8.96,244.725
8.97,244.745
8.98,244.747
8.99,244.747
9,244.796
9.01,244.757
9.02,244.765
9.03,244.745
9.04,244.725
9.05,244.704
9.06,244.648
9.07,244.602
9.08,244.508
9.09,244.404
9.1,244.231
9.11,243.846
9.12,243.51
9.13,243.172
9.14,242.562
9.15,241.863
9.16,241.169
9.17,240.256
9.18,239.257
9.19,237.969
9.2,236.454
9.21,234.97
9.22,233.204
9.23,231.126
9.24,228.982
